A1,A2,X.1,X.2,X.3,X.4,Y,D,S,S_prob
0,0,2.13398209811432,-1.0101080745751179,2.7450289629337066,-1.9573532700939764,1,0,1,0.612
1,0,1.1947172670178408,-0.4689158214390601,2.01161125402889,-2.5614199878898356,0,0,1,0.666
1,0,0.24094577372232695,-1.5722722314877622,1.7349575393419996,-2.0504466786743443,0,0,0,0.106
0,1,1.0478697092199731,-1.0764233203446387,1.4150504169768006,-2.227899317241062,0,1,0,0.458
0,0,0.5648044568356898,-1.0180357381481482,2.156653549475634,-2.052854990257932,0,0,1,0.716
1,0,0.8716130720252669,-0.09820818836075063,2.1377120689545155,-1.9561950792313483,1,0,1,0.624
1,1,0.8849394183582288,-1.0715482478533904,2.258226196480119,-2.040627698185707,0,1,0,0.156
0,0,0.7979178938793415,-1.022971759977399,2.08237992088861,-1.186481086452197,1,0,1,0.848
1,0,0.630008007452094,-0.644857693726921,1.8469905064489973,-2.153396938913801,1,0,1,0.566
0,0,0.851371360496704,-0.9565190973114978,3.8158409373868345,-1.8077265634931494,1,0,1,0.852
0,1,0.8142705824840596,-1.124428797911696,1.9699184762456694,-2.4584594473586003,0,0,1,0.662
0,0,1.200894491899886,-0.9923951190253528,2.1087799838581622,-2.251985036972803,1,0,1,0.676
0,1,0.7789148520936868,-1.007671603332217,1.0980967603820357,-2.294357840311008,1,1,0,0.276
0,0,1.0986457478794573,-2.2799526036593156,1.4736324617072927,-1.1914958203881998,0,0,1,0.694
1,0,2.2746350477114268,-1.7801148072892525,2.6386142638368155,-1.5560698104663624,1,0,1,0.562
0,1,1.604556852416013,-2.11411178961521,1.889267388717893,-1.1729317925554277,0,0,1,0.73
0,0,1.3886223979722196,-1.6162424411038634,1.973708446585414,-1.9735709138449988,0,0,1,0.642
0,0,2.1594881914383253,-1.4811960555219468,0.9667745226128504,-2.675720603666454,0,0,0,0.38
0,0,0.6385866622461756,-1.3612348139874337,2.8077325756632328,-2.69886341953818,0,0,1,0.826
0,0,1.3737507120471348,-0.44239079960700123,1.491844578201957,-2.1361795135928556,1,0,1,0.836
0,0,0.23157099313653395,-2.067522312044586,2.438778733671232,-2.060420079278802,0,0,0,0.366
0,1,-0.03454344565084422,-2.1812041018490733,2.721744772031632,-1.0962273636803563,0,0,0,0.444
0,0,0.7552559318218276,-0.13233146648387817,3.223500305401929,-3.1002501939025766,1,0,1,0.718
0,0,1.0944497983404315,-0.8310907635355725,2.724336593122985,-2.14297567252063,1,0,1,0.748
0,0,2.0949196728621584,-0.8363344172883013,2.717442415866122,-1.106525731562792,1,0,1,0.804
0,0,0.8365656012021877,-1.3044322297989472,1.736283820651927,-2.1989786893881296,1,0,0,0.306
1,0,1.2252830247546347,-1.3653658495419698,1.523729727811312,-2.5146337341727185,0,0,0,0.298
1,0,1.9770215264792703,-2.0252529069974825,1.9922698769226306,-1.9147719625876605,0,0,0,0.308
1,1,1.082733122262857,-1.1592651334628359,1.3272194281854706,-2.4048175211131384,0,0,0,0.302
1,0,0.9799818759940055,-0.32408212946263715,1.9486709972161695,-2.2138494934536057,1,0,1,0.902
1,0,0.6513189083338906,-1.4203124912313883,2.250099850458705,-1.42003552404495,0,0,1,0.548
1,1,1.9368274126162783,-0.7714707229188561,2.268974438306576,-1.134083609946209,1,0,1,0.698
0,0,0.6343846018132824,0.025991413178452882,2.025675358642155,-1.0635871326389885,1,0,1,0.644
0,0,-0.09982602928863038,-1.61348496954069,1.2665623029056317,-2.1982884637820828,0,0,0,0.082
1,0,1.5516529098655178,-1.029788531977506,2.690039540346013,-2.016130664511432,1,0,1,0.624
1,0,1.0584841861347853,-0.9121252641949942,1.5310366800479023,-0.6464344014533772,1,0,0,0.486
0,0,1.1561051413662877,-1.1282677401493946,2.437149186058682,-2.471702947794084,1,0,1,0.706
1,0,0.46129493122402065,-1.1996127110914208,1.558981365584478,-1.9489423486827133,1,0,0,0.118
0,0,0.9750142537324544,-0.7964617937565251,1.4025160391608495,-2.4249911622559654,1,0,1,0.642
0,0,0.6147709458518784,-1.5643668258313972,1.9994120243298206,-2.6355927863593487,1,0,0,0.394
0,1,1.2095745544649146,-0.56744170397892,1.7401609595042595,-2.365199148405165,0,1,1,0.526
1,0,0.875079845196558,-0.5841153008424799,2.8163888517455313,-1.807927283238793,0,0,1,0.874
1,1,0.10399856524451556,-1.6050522645084329,2.130790881219523,-1.5353092124870182,0,0,0,0.256
1,0,1.0818063174268373,-1.3136444265432907,2.502898054299467,-1.6129958780594487,1,0,1,0.73
0,0,1.8080876300614044,-0.8897620128130708,2.374470164185195,-1.5746572106537706,1,0,1,0.814
1,0,0.461383671830945,-1.1822095184539767,1.543977781728026,-1.811877892528077,0,1,0,0.318
1,1,0.9246589686841341,-1.4408539236925362,2.433881563296659,-2.4029743912675325,0,0,0,0.308
1,0,1.5081624332386712,-1.5175053256526465,1.8048830892319292,-1.1479742282621452,1,0,1,0.642
1,1,1.8050971333133738,-1.0107639063200728,1.5744359947564694,-2.43541400846129,0,1,0,0.304
0,1,0.22695122387213462,-0.2229695464742668,2.162033597313082,-2.4313609833319876,0,0,0,0.202
0,0,1.215790431429062,-1.132616165132614,1.6779581401378958,-2.8170772766581207,1,0,1,0.598
0,0,0.2842017025711979,-0.7322636809519043,2.650648056826587,-1.3676044736372335,1,0,1,0.606
1,0,0.7456534872790488,-0.70509844405671,2.805364786364795,-2.173249784654214,1,0,1,0.708
0,0,0.9383314268117402,-1.170770475244966,2.469040592341536,-1.7039336977272388,1,0,1,0.768
1,0,1.3095175793540672,-1.102626481398411,2.3047048988276493,-1.703463434714087,0,0,1,0.68
1,1,0.3290730262113716,-1.0816842714281392,2.646382126642788,-1.8002191669517662,1,0,0,0.438
0,0,1.1350720836272166,-0.8941816881308908,3.3510426395259003,-2.73032827569708,0,0,1,0.718
1,0,1.2563118183414608,-0.8080493488308595,1.4364250695645269,-2.830888786427802,1,0,0,0.414
0,0,0.0023815270730596083,-0.6773270150518046,2.9929797305173187,-1.8237601604834355,1,0,1,0.712
0,1,1.1208807138366161,-0.9699542808286916,1.9392869407259286,-1.8223642083487746,0,0,1,0.662
1,1,1.1693175386802253,-0.9299866016146552,1.559234264143075,-2.4686995314058207,1,0,0,0.302
0,0,1.6935667918528376,-0.20603608231063375,1.6780437112363265,-2.164018535434642,1,0,1,0.782
0,0,0.7897089605799144,-0.7493171228241539,3.090004156926966,-1.988800162227173,1,0,1,0.872
0,0,1.4373152652648384,-0.7697700872594381,1.465085381049061,-1.9657508409624602,1,0,1,0.614
0,0,1.039412072677474,-1.0756796262420922,2.1695285910531177,-1.6990470690658313,0,0,1,0.802
1,1,1.6274936677134446,-0.9730564954533004,2.3057084909696077,-1.4535040444005953,1,0,1,0.652
0,0,1.1465082730393528,-1.0736094925348505,2.36724824281637,-0.8626161655319871,1,0,1,0.916
1,1,0.35191344191600793,-0.7236123001025809,2.712050248607691,-2.2759467169080354,0,1,0,0.47
1,0,2.080513238056371,-1.2818900942445817,2.6038617109125646,-1.1832583376245234,1,0,1,0.798
1,0,1.9320740798206173,-0.899184082314266,2.8232556025342737,-1.3916460779925697,0,1,1,0.602
1,0,1.3852202349205585,-1.663758779918595,1.213757384945671,-1.5820886764901485,0,0,1,0.608
0,0,0.9310077931496702,-1.905255496173098,2.8442916147575885,-2.691605729377745,1,0,1,0.784
1,1,0.8065414238772518,-0.18743199675307232,1.6219582728361048,-2.397129510788074,1,1,0,0.162
1,0,1.4141300034140962,-1.1566000714810292,0.9077729776217569,-2.3276915653045327,0,1,0,0.23
0,0,1.603784317858032,-1.1814934225066367,2.0276490787113564,-1.9388084643835861,1,0,1,0.818
0,0,-0.09663294087880536,-0.3098288575428486,2.6983913986335675,-2.827077270293866,0,0,1,0.528
1,1,1.9054581763553344,-0.04195367662771188,1.2443660644587426,-2.6594448001249473,1,1,0,0.356
0,0,1.2900557316463948,-1.3258154005649083,1.47276200081706,-0.7178110362313888,1,0,1,0.648
0,1,0.18463968836473643,-0.6474689819836257,1.6390372548786436,-1.334296538592752,1,0,1,0.626
1,0,0.6583632125594037,-0.11551245321946524,1.7876138396245473,-2.5494836328624584,0,1,0,0.442
0,1,1.2888420402509115,-1.2268661971801154,2.0719841537196277,-1.6709786488080784,0,0,1,0.75
0,0,-0.10293763618131879,-1.3645779696842752,1.4535930918857958,-3.0156603902595487,0,0,0,0.136
0,0,1.0095283656744665,-0.9178783298048462,1.4651228381966792,-1.7722652601967108,0,1,1,0.696
1,1,1.2638540507500462,-1.0373326174386523,2.1436077697322355,-1.4507291736718844,1,0,1,0.63
0,1,-0.2597334570109542,-0.6444825758271844,2.2929545170704975,-2.51104243885817,0,0,0,0.282
0,0,1.873846500838273,-1.7859064100433342,0.8496697034600915,-1.0502073040751023,1,0,0,0.49
0,0,1.8870609481589433,-1.8726777114894113,0.8489000867297336,-2.0104574042826737,0,0,0,0.318
1,1,0.8884248012702155,-0.828041012992073,1.3077013076442836,-2.085226184815566,1,0,0,0.274
0,0,1.0138402314861,-1.0816090064869621,0.7411215787207681,-1.7205501388582125,0,1,1,0.66
0,0,0.9328844548669706,0.20848202837846497,3.239776316683293,-1.618018090485181,1,0,1,0.662
0,1,0.3054038046448513,-0.6625600903656764,2.878141177617003,-2.1313554871159077,1,0,1,0.698
0,0,1.5703598454548389,-1.0157002144809495,2.416895784826279,-1.9889733548285322,1,0,1,0.74
0,0,1.2583777458117338,-0.34233161394654765,1.8929830482438448,-2.9703899588474516,1,0,1,0.744
0,1,1.4414485433202424,-0.8920994224713772,1.0812576117210688,-1.7184919643395373,0,0,1,0.558
0,1,0.5147189020060393,-2.4074249150697433,2.5894681029117064,-2.715362943541583,1,0,0,0.228
0,1,0.9265745735604206,-0.5570235957278151,1.9384717125626794,-2.2078992348049744,0,0,1,0.71
0,0,1.5171235286064908,-0.6886504719968606,2.0925604342052404,-1.6440145585445223,1,0,1,0.898
0,0,1.4997129354507512,-0.9199344879086556,1.7973567726668955,-2.6820134893890857,1,0,1,0.774
1,0,0.6600114121160869,-1.806947575917894,1.6389970288452111,-1.9339001909983509,0,0,0,0.088
0,0,0.3311937922678453,-0.13590401024617116,2.057716546846905,-1.5099435281896596,1,0,1,0.702
0,0,1.4176305125734205,-1.141275046853292,2.2483876801312626,-1.9212295957705776,0,0,1,0.792
1,0,0.8205061608409198,-0.6212625710114802,2.4827574119770386,-1.3496113771564127,1,1,1,0.834
1,0,0.8227182766546702,-1.771201684349524,3.443278357487368,-1.9951269470605137,1,0,1,0.638
0,0,1.6458247357029947,-0.5653453437886515,2.0714347088294747,-1.9900122486994936,1,0,1,0.818
1,0,0.8074088945840875,-1.490414142651947,2.535288213360431,-2.9044687296545506,0,0,1,0.618
0,0,0.6113624888100269,-0.802649792801031,2.1302270465204485,-1.6715516788010454,1,0,1,0.626
0,0,1.4657244393914057,-0.3527933995024759,0.675805177311144,-2.786934721719416,1,0,0,0.412
0,0,0.25629130611947104,-1.1871178525986945,2.91300283367711,-1.8782616904113787,1,0,0,0.45
0,1,1.196013067277716,-0.6504292489041537,1.69184932737451,-1.9073757707149293,1,0,1,0.572
0,0,1.3128234682420759,-0.15405848629849805,2.8179509962243596,-1.806616683110019,1,0,1,0.92
0,1,1.1291582072367132,-0.6118392055342237,1.4185887720392434,-1.914909297788391,1,0,1,0.55
0,1,0.7838328761051984,-0.21709045595863952,2.322958854954053,-2.060899756623298,1,1,1,0.616
0,0,0.5387991679313849,-0.40517971630240146,1.8862894937075503,-2.5410949312105684,1,0,1,0.678
0,0,1.1459683560179352,0.1949284526350088,1.158101972445214,-1.701426806861675,1,1,0,0.494
0,0,0.7699030159769167,-1.1364995686192811,2.0256212385935344,-1.4645052020787002,1,0,1,0.772
1,1,0.5518971044980008,-0.7289588655059587,2.1033084506368716,-2.1692444571770335,0,0,0,0.234
0,1,0.7632080010557671,-1.261786646884238,1.2177566030275924,-2.6440128820207325,0,1,0,0.156
0,0,0.28334253694376066,-0.9275302505830529,1.9359307861729067,-2.6784383916371217,0,0,0,0.3
1,0,0.6777104644792389,-1.9963061260752342,2.0288689390849712,-1.1090603935578343,0,0,1,0.606
0,0,1.7948077814520325,-1.1967703148403035,1.318583119403371,-2.0176303356558347,1,0,1,0.594
1,0,2.0716619865433374,-1.0016194907649418,1.9330700272213202,-0.9534753346810565,0,0,1,0.784
1,1,1.4980794293848336,-1.1579980826999712,1.3392283501582476,-1.977377435583257,0,1,0,0.298
0,0,0.9938999826166398,-0.4823159736481605,1.1137606400900273,-2.3513954221255298,1,0,1,0.534
0,0,0.8523540695132358,-0.8356884599448836,1.951877972898918,-2.1069147545984723,1,0,1,0.74
0,0,1.3655912665650969,-1.579201635700946,2.551333580726338,-2.6039973418319264,1,0,1,0.708
1,0,1.3423453602315916,-1.2136882369229467,1.855913673634461,-2.016104694320872,0,0,0,0.492
0,0,1.193331404711914,-0.13539354416461236,2.6173560157128377,-1.4163373731371474,1,0,1,0.906
0,1,0.7727130508088577,-1.5164415730841592,2.480608605972489,-2.071367151951629,0,0,1,0.564
1,1,1.7963416164242365,-0.7069474394101427,1.285798055061802,-1.9804695670021277,0,0,0,0.334
0,0,1.3230673482906337,-0.5728250005129631,2.2249142335886662,-2.000628716828195,1,0,1,0.862
1,0,0.6023272104153611,-0.891124542225542,1.1613763823851446,-2.425289633242493,1,1,0,0.262
0,0,1.4026885902457877,-1.0954614091745636,1.0611370267515805,-2.3632223029021615,1,0,0,0.27
0,0,1.0931743931415583,-1.140124689490105,1.5727615395514425,-3.0649763795121863,0,0,0,0.462
0,0,1.2215799932483624,-1.6354021188015064,1.2871576192919831,-2.0210838145382457,1,0,0,0.198
0,0,0.44252901181585746,-1.5163688452953832,1.4225007506888625,-2.244571152494296,0,0,0,0.128
0,0,0.7507350883850993,-1.408401519879925,1.7932093293726536,-1.2208248440965863,0,0,1,0.556
1,1,0.8997237390381104,-0.8070469003327442,1.7061653924990026,-2.8985137823244416,0,1,0,0.046
0,0,0.36001504339442036,-0.03857197041355942,2.148449471794817,-2.5239629893989077,1,0,1,0.688
1,1,1.5964114207201514,0.09941834592774845,2.0701123143478823,-1.9548518483026325,1,1,0,0.442
0,0,-0.02387294098956949,-2.0411662344013632,1.9816448557469952,-1.589861896499816,0,0,1,0.544
1,1,0.731337367659886,-0.8825756953058883,1.8743143382843157,-1.3243717289011676,0,1,0,0.354
0,1,0.7937910925137887,-0.836230662065214,2.007087617591343,-1.1073417066516402,1,1,0,0.44
1,0,1.424875499244867,-0.1924367862883476,1.6301332718308632,-2.2492625129763493,1,0,1,0.616
0,0,0.8904758388927392,-0.6484596430782394,1.9332805164191318,-1.9845164427484436,1,0,1,0.8
1,1,1.6839392937289617,-1.0331375062692656,2.4207837586986845,-1.8904208005623384,1,1,0,0.302
1,0,0.5184337023128298,-0.9772421881992953,2.1050606724896723,-1.372486406798063,1,0,0,0.44
1,0,2.019882535907373,-0.643568740941662,2.903281922552479,-1.8365675505268457,1,0,1,0.758
1,0,1.0223752951036589,-0.5306326307818812,0.6757352913413355,-2.1127162342687362,1,1,0,0.448
1,0,0.908258984683566,-0.8866434953747773,2.5131819742439476,-2.8664710771978967,1,0,1,0.518
0,0,1.0376296420120077,-0.778537259404955,3.426039795117685,-2.2070826585433103,1,0,1,0.672
1,0,1.0956404438345737,-0.8399764218252788,1.8899499030198503,-2.6573812167186026,1,1,0,0.428
1,0,0.8000116812257385,-1.318332035464594,1.998968673948667,-2.314099535697626,0,0,0,0.294
0,0,0.9508971734185879,-1.7093052334116936,1.2240879367898145,-2.5588220545307854,1,0,0,0.144
0,0,0.35945472313492655,-1.5336388421363645,2.583929229146173,-1.7609431616335909,1,0,1,0.5
0,0,1.2956996491072301,-1.6818102834558903,2.134772225584154,-2.307585771776149,0,0,1,0.664
0,0,1.497773665021232,-0.5087446007955464,0.8971072538472826,-2.4934381127356122,0,0,1,0.554
1,0,0.8003587982618621,-1.7614046133331187,1.5389113227718965,-1.425709305844714,0,1,0,0.298
1,0,1.302441616632049,0.21503164034668854,2.1644295456713083,-1.2331528246051564,1,0,1,0.788
1,1,0.6310077780682904,-0.8427215032608759,2.248049424232529,-2.3909100442618296,0,0,0,0.13
0,0,1.7512203342806645,-0.8912161182156021,3.034963566221018,-1.8572811674789218,1,0,1,0.81
1,0,1.107158744016703,-0.7150140865110863,2.312681487910253,-1.1028166250029572,0,0,1,0.906
0,1,0.5694029246512697,-1.765887991686995,2.329624847998725,-2.5884676277370424,0,0,0,0.312
1,0,0.6240543021509517,-0.7994938314890635,2.2177408087421324,-3.172270627961997,1,0,0,0.496
0,0,0.5520697238439973,-0.6477459516941273,2.74392365977472,-0.6974041103405233,0,0,1,0.8
0,0,1.1415968509086394,-1.0010893106368306,2.6790560642380656,-3.1788530514584674,1,0,0,0.452
1,0,1.369941463492299,-0.8168137438504505,1.8317557157863695,-1.9124349364524618,1,0,1,0.622
0,0,2.0400830171371416,-0.5086010317188048,2.0805206329518597,-2.9694748819602625,1,0,1,0.69
0,0,0.6318899643035072,-1.9992089194989955,2.1611686182815486,-2.208917968581328,1,0,1,0.55
0,0,0.5876261247555407,-1.2235719436601573,2.764427756828123,-1.4298879775158868,1,0,1,0.792
1,1,0.8428884752831605,-1.2050406934699416,1.321521063730004,-2.4353437751694336,0,1,0,0.156
0,0,0.503187809323883,-0.9050459817026186,2.1616021967782775,-1.3086991712504208,1,0,1,0.628
0,0,1.0884728140947673,-0.960757975578401,2.4931409824363886,-3.055969758972026,1,0,0,0.438
0,0,0.6787875675057697,-1.6422135291879019,1.6543817290169827,-2.525066330027084,1,0,0,0.27
1,0,0.6681107996964906,-0.7870926081167964,2.4581918109523904,-1.084505083207401,1,0,1,0.752
1,0,0.975622612751695,-1.3488024355289852,1.8105965624246003,-1.7929588765364244,1,0,0,0.358
0,1,0.9210746449511108,-1.742122672708207,1.1732921013895226,-1.6104931971658085,1,0,0,0.418
0,0,1.1628713662889814,-0.28014715242390653,1.5011462071968393,-1.5517119700220492,0,0,1,0.666
1,0,0.2548454819033258,-2.25044776782184,1.5675834605305559,-0.5495764305443589,1,0,1,0.526
1,1,0.7380318819748056,-0.893368576257074,1.9265836042868825,-2.0780805765113963,0,1,0,0.408
0,0,-0.30699274819501343,-2.0812709155754927,2.309646277156558,-3.007564855727104,0,0,0,0.304
0,0,-0.09642315873576046,-1.2866640890081478,1.5581946020279158,-2.699508412989011,0,0,0,0.156
1,0,1.0282152371218694,-1.2647628053667408,2.8576289470617855,-2.5896347014265086,0,0,1,0.82
0,0,0.7818148541098526,-0.6603450787200865,1.831078119874022,-2.2779535314260118,1,0,1,0.512
0,0,1.6528904238158981,-0.9452707002385822,1.6306969730722314,-2.3898540454712043,0,0,1,0.754
0,1,1.0704021256281966,-2.289182491425091,1.9925834345608684,-3.0108117408290305,0,0,0,0.296
0,0,1.4955970914140253,-0.9962373759241246,1.6054121756342536,-2.688671339760755,1,0,1,0.75
1,1,0.6701775088961511,-0.9026671155116881,1.7497071570927871,-1.030376715483479,0,1,0,0.282
1,0,1.8046451270985124,-1.1467235171885524,2.2089466314133333,-2.1694510195229686,1,0,1,0.63
1,0,2.051888902926599,-1.2321221977350663,2.2893652637227238,-2.4370504393473422,1,0,1,0.702
0,1,1.3267293102648088,-1.1714953507132737,2.043070119397414,-3.395833450478163,0,0,0,0.47
0,0,0.5251259606772614,-1.7542232453250377,1.253396350645335,-2.5168380246731794,1,0,0,0.15
1,1,1.130246327767929,-0.32213707167576944,1.5318260743652417,-2.2029283074789614,1,1,0,0.33
0,0,-0.3381309286258527,-0.6381848460103318,2.233177531218074,-1.5836089466610346,1,0,0,0.464
0,0,0.36046566893212406,-0.48362118613609906,2.833498507599908,-2.5244493842284625,1,0,1,0.87
0,0,1.5652777855593967,-1.290442313994935,2.91502650573904,-1.7403633306297883,1,0,1,0.93
0,0,1.6152995512547494,-0.6276729010108177,1.9332222699083865,-1.7115571855556615,1,0,1,0.892
0,0,-0.40412439499379804,-1.3682438917305761,2.5831611364147067,-2.716262461499651,0,0,0,0.236
0,0,1.9583892698549952,-1.4053348265349261,2.359635824841459,-1.6555864990463351,1,0,1,0.798
0,0,1.708004716170809,-1.0246047889385728,2.034412357914571,-2.3858818012391803,1,0,1,0.782
0,0,1.5456585938042777,-0.4381679265485191,1.3863487093372449,-1.8793078950324138,1,0,1,0.782
0,1,1.1206625221440993,-0.9469849021495452,2.508278768665077,-2.4636699153236266,1,0,1,0.708
0,0,1.0124562922388265,-0.532323164029165,2.5005313535478013,-2.0728095585707,1,0,1,0.942
1,0,1.6888251878534035,-1.9446670486516562,1.2622922594106971,-1.7171722359630603,0,0,0,0.446
0,0,0.9257968189091015,-0.4517497019635316,1.5616240344363552,-2.533462795105179,0,0,1,0.846
0,0,1.299166802990046,-0.9694151546747615,1.5507866896332314,-2.1303152198877937,0,0,1,0.75
0,0,1.09083967409188,-0.8897835838314438,2.4577878625513363,-2.523139920539554,1,0,1,0.774
1,1,0.9853512677997274,-0.5055223127321729,2.261575128902154,-1.225270356599796,1,0,1,0.586
1,0,1.1350600420593135,-0.020704007208828368,1.5293866026309442,-1.8453832146883327,1,0,1,0.59
0,1,1.8281694335216137,-0.47292788589754875,1.2820403392959387,-2.1554029988711005,0,1,0,0.478
1,0,1.3600511705405656,-1.1547322121302896,1.83913664499049,-1.5547901869080283,0,0,1,0.8
1,1,1.9637649129783021,-1.1380454028584677,1.309181771473977,-3.0940921282696223,0,0,0,0.236
1,0,0.3367225543705863,-1.0410372625998678,2.099746011861373,-2.1732073311390643,0,0,0,0.258
1,1,0.8764684895874265,-0.2776711315669578,1.3581023150372604,-2.3848038269739793,1,0,0,0.16
1,0,0.6244534015034047,-0.12184803531793498,2.766130800834836,-2.368286394800549,1,0,1,0.796
0,0,1.092323147256018,-1.541698928900928,1.5704501836297604,-2.160745123668278,0,1,0,0.246
0,0,1.0119500435523288,-1.4718354632508854,2.253743010881473,-1.217002084361548,1,0,1,0.912
0,0,0.9090424172846613,-1.0268719558430466,1.8076777458845426,-2.258800289578744,1,0,1,0.536
1,1,-0.3927302653418696,-0.6797322632746817,1.9548485496556594,-1.9042843674802277,0,1,0,0.26
0,1,1.476314471918892,-1.2479004087828047,2.1243611166099856,-1.4845423147324284,0,0,1,0.654
1,1,1.0299687268898616,-0.8657544496087974,1.7150354732572994,-1.926289142138487,1,1,0,0.304
0,0,1.7280929796960651,-0.21717766956567064,2.9074689979471806,-2.2512056852141575,1,0,1,0.876
1,0,1.6512283210684982,-1.2830270855643293,3.2863448678054725,-1.8742907070546844,1,0,1,0.736
0,0,0.9922547330282979,-0.9334802322654766,1.6829335036598154,-2.344823046309696,0,0,1,0.69
0,1,1.043342445951501,-1.714501876586809,3.566612981862543,-1.8013740847645874,1,0,1,0.512
0,0,1.9157915296115027,-0.32276232376919056,1.1745449030543016,-1.7809240233456878,1,0,1,0.726
1,0,-0.07442847751535964,-1.5540900758587581,1.6179668409794308,-1.7446702234716782,0,0,0,0.244
1,1,1.658047820580786,-0.3956500344819265,1.5358285488128685,-1.8539760634116056,0,0,0,0.416
0,0,1.3657147395588987,-1.5587184845076825,2.6890782056274536,-1.8983795089675468,0,0,1,0.666
0,0,0.6364100339093521,-0.5778948854530723,2.146955918530968,-1.8170911421721387,1,0,1,0.784
0,0,1.083407848685928,-1.8087320462451513,1.7332808785985712,-1.9219843640859195,0,1,0,0.232
0,0,0.8237071293108851,-0.30902188483735904,1.6316512200796867,-2.362031727047361,1,0,1,0.754
1,0,1.6094053233629433,-1.5004221522461654,1.6959616895116914,-2.5524013693220544,1,0,0,0.452
0,0,0.7091777823105231,-1.2289767425707077,2.3378338312537474,-2.0511081937282176,1,0,1,0.776
1,0,0.9615664971363631,-0.8040634621441712,2.0820845845435105,-2.050719152832687,0,0,1,0.5
1,0,1.7572739411963978,-0.707549353237195,2.0011027102342096,-1.460555550024483,1,0,1,0.88
0,0,0.9648909628959225,-1.1975902429959213,2.2793100648504385,-1.966442159430455,0,0,1,0.832
1,1,0.4935260212706213,-0.6281097823069215,1.812835428409179,-2.2634837275948025,0,1,0,0.144
0,0,1.3291320187748192,-0.5205263390134208,2.7603249519481636,-2.119693533913372,1,0,1,0.954
0,1,2.2617376690149382,-1.1247345220371858,1.7753418052686074,-2.558228425538112,0,1,0,0.482
0,0,1.3924458196429268,-0.6324361199618547,2.8683361213225167,-0.9497061241596445,1,0,1,0.854
1,0,1.1979144089216203,-0.9463328269385506,2.0077012290645784,-1.2859613025889207,1,0,1,0.752
0,1,0.9455276493242019,-1.193320937024442,1.6685108919181941,-1.913774012269773,0,0,1,0.54
0,0,0.343419317665033,-1.3952012035291304,1.1993411661164575,-2.6796593976471037,0,0,0,0.104
0,1,1.5368239348713104,-1.170285405836676,2.0967618641399914,-3.1126540698833773,1,1,0,0.382
1,0,1.1924974304272309,-0.3430552289753761,2.1589003008111063,-1.0560507818606912,1,0,1,0.748
1,1,1.0592702336525912,-1.464164614151914,1.7946419776585225,-1.3323304818854824,0,0,1,0.516
0,0,1.0192808496531,-2.0026855136986903,1.8552014565201789,-1.5853654588138468,1,0,1,0.614
0,0,1.7893510843843834,-0.8782368650740254,1.984122762305759,-2.8467249634528997,1,1,0,0.49
1,1,1.0752464608917447,-0.9615986130300408,1.997194972580731,-2.440655933567709,1,1,0,0.42
0,0,1.9448812228868206,-1.771039253081911,2.1519301341112125,-1.2840209615375868,0,0,1,0.798
0,1,-0.24839784939802456,-1.6459033557537972,2.3147423917913303,-3.0838884753485587,0,0,0,0.126
0,0,0.7895792054838191,-0.8066778329437851,2.8078452051435514,-1.3182190244886667,0,0,1,0.802
1,1,1.3958079193450246,-1.3306601686625927,2.2647339952329935,-1.8042911971409672,1,0,0,0.32
1,0,2.7657945223026177,-0.9471229530035649,2.4409224629904744,-1.8053943504227372,0,1,1,0.562
1,1,0.4997055779413552,-0.950511016828216,2.1618860649538414,-2.039000567474884,1,1,0,0.076
0,0,1.2461711541961298,-0.6649676965407073,2.799746489679562,-2.0113077367871663,1,0,1,0.778
1,0,1.3260992103748694,-1.2465600035759352,3.162063021594006,-2.737470848819712,0,0,1,0.77
1,0,0.9487998883589439,-0.8587106571714167,1.1269764895351022,-2.0846286197614066,0,0,0,0.358
1,0,0.5381532006704643,-0.9809110262204622,1.7916695938751905,-2.116661774159937,0,1,0,0.216
0,1,1.2448230259053048,-0.8731984198040003,1.9457001507204494,-1.9411923636797526,1,0,1,0.614
1,0,0.993740666607086,-1.4938928167454701,1.294735199599081,-1.9305352046099062,0,0,0,0.134
1,0,1.4814327843706165,-1.194014427007641,2.30253418231414,-1.4219136635807041,1,0,1,0.812
1,0,1.425060664776506,-1.2613278832009187,2.0812193090726177,-2.864356200465875,0,0,0,0.306
0,1,0.8533263111300153,-0.6534679709370255,1.0240391926806685,-0.8658404677065572,1,1,1,0.58
1,1,0.43847118680485275,-1.0062539661746932,2.1161423699893214,-1.4461910960636368,0,1,0,0.222
0,0,2.1910765154560856,-1.6479066011478238,1.9988332224498646,-2.567522519445037,1,0,0,0.33
0,1,2.0184670304259624,-0.7404239816020397,2.2257337100975536,-2.4925144922181874,1,1,0,0.444
1,0,1.5012036778244435,-0.9957456502163783,1.7149886074544904,-2.079341585229605,1,0,1,0.522
1,0,1.508452119404448,-0.15704818419812028,1.287282881649272,-1.9551127643891058,0,1,0,0.434
0,0,0.5401522816465061,-1.3304966272557102,1.5229912858845989,-2.007845201616313,0,0,0,0.102
0,0,2.1432768327203684,-2.6977019647766465,1.3857565057488475,-2.4497515793809423,0,0,1,0.602
1,1,0.43372765423544213,-1.26103608380552,1.162415347062046,-1.6000478231291546,1,0,0,0.108
0,0,1.1683825859784034,-0.5976185049356595,2.2234133493286397,-1.1935535743234225,1,0,1,0.746
